weather_id,bim360_account_id,bim360_project_id,hour,summary_key,temp,wind_speed,wind_bearing,humidity,fetched_at,created_at,updated_at
19645170,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Drizzle,82.76,5.4,256,0.860,2025-08-04 06:25:33.460904,2025-07-28 10:17:58.161574,2025-08-04 06:25:33.47622
18911328,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,PartlyCloudy,81.464,3.3,212,0.900,2025-07-07 12:44:43.799645,2025-06-29 04:47:01.853444,2025-07-07 12:44:43.821161
18911328,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,PartlyCloudy,89.276,2.9,48,0.720,2025-07-07 12:44:43.80015,2025-06-29 04:47:01.853446,2025-07-07 12:44:43.821163
18911328,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,PartlyCloudy,90.428,2.7,95,0.680,2025-07-07 12:44:43.80054,2025-06-29 04:47:01.853447,2025-07-07 12:44:43.821163
19645172,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,78.314,5.7,212,0.930,2025-08-06 09:48:15.425267,2025-07-28 10:17:58.171853,2025-08-06 09:48:15.440709
19645172,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,84.524,4.7,243,0.800,2025-08-06 09:48:15.425564,2025-07-28 10:17:58.171856,2025-08-06 09:48:15.440711
19645172,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,85.838,1.8,182,0.760,2025-08-06 09:48:15.425798,2025-07-28 10:17:58.171857,2025-08-06 09:48:15.440711
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,81.644,3.4,102,0.900,2025-07-22 02:57:14.092763,2025-07-13 04:31:52.848246,2025-07-22 02:57:14.110922
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,88.97,3.7,26,0.730,2025-07-22 02:57:14.093058,2025-07-13 04:31:52.848249,2025-07-22 02:57:14.112337
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.698,5.0,7,0.650,2025-07-22 02:57:14.093294,2025-07-13 04:31:52.84825,2025-07-22 02:57:14.113605
19037253,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyClear,81.446,2.9,36,0.890,2025-07-13 04:43:16.738639,2025-07-03 12:48:55.152486,2025-07-13 04:43:16.757268
19037253,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,PartlyCloudy,90.05,6.4,85,0.680,2025-07-13 04:43:16.738937,2025-07-03 12:48:55.152489,2025-07-13 04:43:16.75869
19037253,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,91.436,6.8,81,0.630,2025-07-13 04:43:16.739173,2025-07-03 12:48:55.15249,2025-07-13 04:43:16.758692
19645173,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,85.784,4.1,264,0.790,2025-08-08 06:04:48.137472,2025-07-28 10:17:58.176892,2025-08-08 06:04:48.154407
19645173,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,85.082,5.2,310,0.760,2025-08-08 06:04:48.137701,2025-07-28 10:17:58.176894,2025-08-08 06:04:48.154409
19645173,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Rain,78.08,3.1,231,0.950,2025-08-08 06:04:48.137159,2025-07-28 10:17:58.176889,2025-08-08 06:04:48.153522
19362399,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,84.29,4.7,304,0.870,2025-07-29 10:57:45.254366,2025-07-16 11:39:35.304859,2025-07-29 10:57:45.28024
19362399,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,PartlyCloudy,94.784,2.6,23,0.650,2025-07-29 10:57:45.254743,2025-07-16 11:39:35.304865,2025-07-29 10:57:45.281927
19362399,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,92.624,3.8,163,0.660,2025-07-29 10:57:45.255044,2025-07-16 11:39:35.304867,2025-07-29 10:57:45.281929
19389392,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,81.266,4.7,13,0.930,2025-07-29 12:54:09.473487,2025-07-17 04:25:07.770791,2025-07-29 12:54:09.495736
19389392,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,89.708,11.1,71,0.730,2025-07-29 12:54:09.473838,2025-07-17 04:25:07.770794,2025-07-29 12:54:09.497255
19389392,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,91.958,12.4,74,0.640,2025-07-29 12:54:09.474068,2025-07-17 04:25:07.770795,2025-07-29 12:54:09.498215
19446028,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.978,3.4,136,0.920,2025-07-29 12:16:38.679819,2025-07-19 02:42:45.417395,2025-07-29 12:16:38.695494
19446028,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,86.09,5.7,102,0.800,2025-07-29 12:16:38.680105,2025-07-19 02:42:45.417398,2025-07-29 12:16:38.695495
19446028,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,85.424,7.0,96,0.810,2025-07-29 12:16:38.680331,2025-07-19 02:42:45.417399,2025-07-29 12:16:38.696348
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,81.644,3.4,102,0.900,2025-07-22 02:57:14.092763,2025-07-13 04:31:52.848246,2025-07-22 02:57:14.110922
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,88.97,3.7,26,0.730,2025-07-22 02:57:14.093058,2025-07-13 04:31:52.848249,2025-07-22 02:57:14.112337
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.698,5.0,7,0.650,2025-07-22 02:57:14.093294,2025-07-13 04:31:52.84825,2025-07-22 02:57:14.113605
17918865,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,MostlyClear,77.468,7.8,92,0.790,2025-07-25 05:42:51.956919,2025-05-22 09:28:52.276389,2025-07-25 05:42:51.960142
17918865,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,MostlyClear,91.49,10.5,130,0.550,2025-07-25 05:42:51.957218,2025-05-22 09:28:52.276392,2025-07-25 05:42:51.960144
17918865,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Clear,97.088,7.1,118,0.450,2025-07-25 05:42:51.957448,2025-05-22 09:28:52.276393,2025-07-25 05:42:51.961054
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,Cloudy,80.96,2.7,110,0.890,2025-07-29 12:19:12.084435,2025-07-25 12:04:32.391963,2025-07-29 12:19:12.101218
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,Cloudy,84.65,3.5,83,0.800,2025-07-29 12:19:12.08473,2025-07-25 12:04:32.391967,2025-07-29 12:19:12.101969
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,Cloudy,85.604,7.1,81,0.770,2025-07-29 12:19:12.084965,2025-07-25 12:04:32.391969,2025-07-29 12:19:12.101971
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,07:00:00,Cloudy,80.96,2.7,110,0.890,2025-07-29 12:19:12.084435,2025-07-25 12:04:32.391963,2025-07-29 12:19:12.101218
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,12:00:00,Cloudy,84.65,3.5,83,0.800,2025-07-29 12:19:12.08473,2025-07-25 12:04:32.391967,2025-07-29 12:19:12.101969
19608219,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,16:00:00,Cloudy,85.604,7.1,81,0.770,2025-07-29 12:19:12.084965,2025-07-25 12:04:32.391969,2025-07-29 12:19:12.101971
19236241,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,82.292,4.8,266,0.860,2025-07-24 11:12:27.373547,2025-07-11 09:17:33.291348,2025-07-24 11:12:27.390835
19236241,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,89.528,3.1,234,0.680,2025-07-24 11:12:27.374079,2025-07-11 09:17:33.291352,2025-07-24 11:12:27.392606
19236241,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,90.482,4.7,259,0.670,2025-07-24 11:12:27.373847,2025-07-11 09:17:33.291351,2025-07-24 11:12:27.391755
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,81.644,3.4,102,0.900,2025-07-22 02:57:14.092763,2025-07-13 04:31:52.848246,2025-07-22 02:57:14.110922
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,88.97,3.7,26,0.730,2025-07-22 02:57:14.093058,2025-07-13 04:31:52.848249,2025-07-22 02:57:14.112337
19269905,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.698,5.0,7,0.650,2025-07-22 02:57:14.093294,2025-07-13 04:31:52.84825,2025-07-22 02:57:14.113605
19037254,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,80.96,6.2,41,0.910,2025-07-13 05:06:01.239354,2025-07-03 12:48:55.157676,2025-07-13 05:06:01.261795
19037254,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,87.404,7.4,91,0.770,2025-07-13 05:06:01.239655,2025-07-03 12:48:55.15768,2025-07-13 05:06:01.261797
19037254,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.662,7.6,121,0.690,2025-07-13 05:06:01.239923,2025-07-03 12:48:55.157681,2025-07-13 05:06:01.264011
19645169,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.024,3.0,265,0.940,2025-08-04 05:03:21.773516,2025-07-28 10:17:58.156337,2025-08-04 05:03:21.790834
19645169,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,86.63,4.9,306,0.800,2025-08-04 05:03:21.77382,2025-07-28 10:17:58.15634,2025-08-04 05:03:21.790836
19645169,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,86.45,4.6,293,0.790,2025-08-04 05:03:21.774056,2025-07-28 10:17:58.156341,2025-08-04 05:03:21.792434
19645169,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.024,3.0,265,0.940,2025-08-04 05:03:21.773516,2025-07-28 10:17:58.156337,2025-08-04 05:03:21.790834
19645169,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,86.63,4.9,306,0.800,2025-08-04 05:03:21.77382,2025-07-28 10:17:58.15634,2025-08-04 05:03:21.790836
19645169,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,86.45,4.6,293,0.790,2025-08-04 05:03:21.774056,2025-07-28 10:17:58.156341,2025-08-04 05:03:21.792434
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,79.754,2.9,185,0.930,2025-08-03 06:49:29.310283,2025-07-24 06:45:32.322242,2025-08-03 06:49:29.330839
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,88.106,4.4,173,0.760,2025-08-03 06:49:29.310592,2025-07-24 06:45:32.322245,2025-08-03 06:49:29.331603
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,87.926,5.3,221,0.750,2025-08-03 06:49:29.310834,2025-07-24 06:45:32.322246,2025-08-03 06:49:29.331605
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,79.754,2.9,185,0.930,2025-08-03 06:49:29.310283,2025-07-24 06:45:32.322242,2025-08-03 06:49:29.330839
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,88.106,4.4,173,0.760,2025-08-03 06:49:29.310592,2025-07-24 06:45:32.322245,2025-08-03 06:49:29.331603
19575015,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,87.926,5.3,221,0.750,2025-08-03 06:49:29.310834,2025-07-24 06:45:32.322246,2025-08-03 06:49:29.331605
18790568,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyCloudy,79.862,5.2,92,0.920,2025-08-04 04:41:56.002063,2025-06-24 05:31:23.437973,2025-08-04 04:41:56.011409
18790568,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,87.692,5.5,95,0.760,2025-08-04 04:41:56.002357,2025-06-24 05:31:23.437977,2025-08-04 04:41:56.013267
18790568,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,88.664,7.1,87,0.740,2025-08-04 04:41:56.002622,2025-06-24 05:31:23.437978,2025-08-04 04:41:56.014238
19542834,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Cloudy,85.928,7.6,84,0.770,2025-07-29 12:59:57.294901,2025-07-23 10:50:16.680603,2025-07-29 12:59:57.311026
19542834,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,Cloudy,80.492,3.8,118,0.900,2025-07-29 12:59:57.294209,2025-07-23 10:50:16.680599,2025-07-29 12:59:57.311023
19542834,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,Cloudy,84.416,4.7,106,0.810,2025-07-29 12:59:57.29463,2025-07-23 10:50:16.680602,2025-07-29 12:59:57.311025
19818147,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,82.598,2.9,312,0.930,2025-08-14 11:33:25.28634,2025-08-04 03:42:57.216144,2025-08-14 11:33:25.305002
19818147,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,89.294,3.3,101,0.770,2025-08-14 11:33:25.286669,2025-08-04 03:42:57.216147,2025-08-14 11:33:25.306611
19818147,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Thunderstorms,87.566,5.2,157,0.780,2025-08-14 11:33:25.286898,2025-08-04 03:42:57.216148,2025-08-14 11:33:25.306613
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.042,7.2,85,0.920,2025-08-03 05:43:51.568623,2025-07-21 04:49:42.39867,2025-08-03 05:43:51.587022
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,85.244,10.3,116,0.820,2025-08-03 05:43:51.56892,2025-07-21 04:49:42.398676,2025-08-03 05:43:51.588258
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,86.99,10.5,110,0.780,2025-08-03 05:43:51.569157,2025-07-21 04:49:42.398678,2025-08-03 05:43:51.58826
19816109,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.87,3.7,310,0.930,2025-08-13 12:17:16.868614,2025-08-03 03:28:53.939535,2025-08-13 12:17:16.886378
19816109,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,89.276,7.1,309,0.750,2025-08-13 12:17:16.868903,2025-08-03 03:28:53.939539,2025-08-13 12:17:16.887306
19816109,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.878,8.1,308,0.700,2025-08-13 12:17:16.869133,2025-08-03 03:28:53.93954,2025-08-13 12:17:16.888129
19816109,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.87,3.7,310,0.930,2025-08-13 12:17:16.868614,2025-08-03 03:28:53.939535,2025-08-13 12:17:16.886378
19816109,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,89.276,7.1,309,0.750,2025-08-13 12:17:16.868903,2025-08-03 03:28:53.939539,2025-08-13 12:17:16.887306
19816109,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,MostlyCloudy,90.878,8.1,308,0.700,2025-08-13 12:17:16.869133,2025-08-03 03:28:53.93954,2025-08-13 12:17:16.888129
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.042,7.2,85,0.920,2025-08-03 05:43:51.568623,2025-07-21 04:49:42.39867,2025-08-03 05:43:51.587022
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,85.244,10.3,116,0.820,2025-08-03 05:43:51.56892,2025-07-21 04:49:42.398676,2025-08-03 05:43:51.588258
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,86.99,10.5,110,0.780,2025-08-03 05:43:51.569157,2025-07-21 04:49:42.398678,2025-08-03 05:43:51.58826
20007785,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,PartlyCloudy,81.554,8.8,88,0.890,2025-08-20 05:13:50.918495,2025-08-10 04:44:04.634408,2025-08-20 05:13:50.944218
20007785,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyClear,89.312,11.0,100,0.700,2025-08-20 05:13:50.918842,2025-08-10 04:44:04.634411,2025-08-20 05:13:50.94422
20007785,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,89.96,9.7,97,0.680,2025-08-20 05:13:50.919119,2025-08-10 04:44:04.634412,2025-08-20 05:13:50.945522
18669953,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,MostlyClear,81.59,4.6,99,0.900,2025-06-25 04:29:02.974075,2025-06-19 09:27:22.247348,2025-06-25 04:29:02.993223
18669953,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,90.914,7.3,101,0.680,2025-06-25 04:29:02.974373,2025-06-19 09:27:22.247351,2025-06-25 04:29:02.993225
18669953,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,92.3,7.6,115,0.630,2025-06-25 04:29:02.974604,2025-06-19 09:27:22.247351,2025-06-25 04:29:02.995408
19871644,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,79.772,7.0,88,0.920,2025-08-20 10:13:17.095732,2025-08-05 12:35:57.208202,2025-08-20 10:13:17.122479
19871644,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,MostlyCloudy,86.99,9.1,102,0.780,2025-08-20 10:13:17.096094,2025-08-05 12:35:57.208205,2025-08-20 10:13:17.123393
19871644,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,PartlyCloudy,89.69,8.1,90,0.710,2025-08-20 10:13:17.096384,2025-08-05 12:35:57.208206,2025-08-20 10:13:17.123395
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.042,7.2,85,0.920,2025-08-03 05:43:51.568623,2025-07-21 04:49:42.39867,2025-08-03 05:43:51.587022
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,85.244,10.3,116,0.820,2025-08-03 05:43:51.56892,2025-07-21 04:49:42.398676,2025-08-03 05:43:51.588258
19458683,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,86.99,10.5,110,0.780,2025-08-03 05:43:51.569157,2025-07-21 04:49:42.398678,2025-08-03 05:43:51.58826
19453078,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Rain,79.592,5.7,83,0.940,2025-08-03 04:12:36.9129,2025-07-20 05:26:03.536213,2025-08-03 04:12:36.934716
19453078,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,83.48,5.6,88,0.830,2025-08-03 04:12:36.913194,2025-07-20 05:26:03.536216,2025-08-03 04:12:36.935877
19453078,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,85.586,7.4,96,0.790,2025-08-03 04:12:36.913429,2025-07-20 05:26:03.536217,2025-08-03 04:12:36.935878
18668817,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,Cloudy,80.708,5.4,108,0.890,2025-06-21 05:51:45.725576,2025-06-19 04:44:02.460281,2025-06-21 05:51:45.742128
18668817,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,Cloudy,87.566,8.0,104,0.760,2025-06-21 05:51:45.725883,2025-06-19 04:44:02.460283,2025-06-21 05:51:45.743062
18668817,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Cloudy,88.178,7.7,106,0.710,2025-06-21 05:51:45.726139,2025-06-19 04:44:02.460284,2025-06-21 05:51:45.743064
18668819,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,07:00:00,MostlyCloudy,82.148,3.6,147,0.860,2025-06-24 07:07:40.270285,2025-06-19 04:44:02.467529,2025-06-24 07:07:40.289401
18668819,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,12:00:00,Rain,86.9,4.9,96,0.720,2025-06-24 07:07:40.270577,2025-06-19 04:44:02.467531,2025-06-24 07:07:40.289403
18668819,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,16:00:00,Cloudy,89.6,5.3,41,0.680,2025-06-24 07:07:40.27081,2025-06-19 04:44:02.467532,2025-06-24 07:07:40.291928
19057106,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Cloudy,80.204,5.9,89,0.930,2025-07-14 06:41:36.340831,2025-07-04 08:47:14.663019,2025-07-14 06:41:36.358793
19057106,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,12:00:00,Cloudy,87.62,8.9,113,0.760,2025-07-14 06:41:36.341127,2025-07-04 08:47:14.663022,2025-07-14 06:41:36.358795
19057106,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,16:00:00,Cloudy,89.312,6.8,126,0.730,2025-07-14 06:41:36.341361,2025-07-04 08:47:14.663023,2025-07-14 06:41:36.36061
19453078,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,07:00:00,Rain,79.592,5.7,83,0.940,2025-08-03 04:12:36.9129,2025-07-20 05:26:03.536213,2025-08-03 04:12:36.934716
